,genres,early_access,sentiment,year,price,genre_encoded,sentiment_numeric
495,"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",False,Very Positive,2011,0.0,True,1
496,"['Action', 'Adventure', 'RPG']",False,Mostly Positive,2011,14.99,False,3
497,['Action'],False,Very Positive,2011,29.99,False,1
498,['Strategy'],False,Mixed,2011,7.99,False,0
499,"['Action', 'Indie']",False,Very Positive,2012,14.99,False,1
500,"['Action', 'Indie']",False,Mixed,2011,9.99,False,0
501,"['Action', 'Indie', 'Racing', 'Strategy']",False,Very Positive,2011,9.99,False,1
502,"['Action', 'Massively Multiplayer', 'Simulation']",False,Very Positive,2011,19.99,False,1
503,"['Action', 'Adventure']",False,Mixed,2011,9.99,False,0
504,"['RPG', 'Simulation', 'Strategy']",False,Mixed,2011,9.99,False,0
505,"['Action', 'Indie']",False,Mixed,2011,4.99,False,0
506,['Adventure'],False,Mostly Positive,2010,6.99,False,3
507,['RPG'],False,Very Positive,2011,9.99,False,1
508,"['Action', 'Indie']",False,Mixed,2011,4.99,False,0
509,['Action'],False,Mostly Positive,2011,9.99,False,3
510,"['RPG', 'Strategy']",False,Mixed,2011,19.99,False,0
511,['Strategy'],False,Overwhelmingly Positive,2011,14.99,False,5
512,"['Action', 'Adventure', 'Indie', 'RPG']",False,Overwhelmingly Positive,2011,4.99,False,5
513,"['Racing', 'Simulation']",False,Mixed,2011,4.99,False,0
514,['Strategy'],False,Very Positive,2007,14.99,False,1
515,"['Strategy', 'Indie', 'Casual', 'Simulation']",False,Very Positive,2011,18.99,True,1
516,"['Action', 'Racing']",False,Positive,2011,1.99,False,2
517,['Action'],False,Positive,2011,1.99,False,2
518,"['Action', 'Simulation']",False,Mixed,2011,5.99,False,0
519,"['Action', 'Adventure']",False,Mostly Positive,2011,19.99,False,3
520,['Strategy'],False,Mostly Negative,2011,14.99,False,4
521,"['Casual', 'Simulation', 'Strategy']",False,Mixed,2011,0.0,True,0
522,['Simulation'],False,Mixed,2011,8.99,False,0
523,"['Adventure', 'Casual', 'RPG']",False,Overwhelmingly Positive,2011,9.99,True,5
524,['Simulation'],False,Very Positive,2011,19.99,False,1
525,"['Action', 'Indie', 'RPG']",False,Mixed,2011,4.99,False,0
526,"['Indie', 'RPG']",False,Very Positive,2011,4.99,False,1
527,"['Casual', 'Indie', 'Strategy']",False,Mostly Positive,2011,4.99,True,3
528,"['Simulation', 'Strategy']",False,Very Negative,2011,9.99,False,7
529,['RPG'],False,Mostly Negative,2011,14.99,False,4
530,"['Action', 'Indie']",False,Very Positive,2011,8.99,False,1
531,"['Action', 'Indie', 'Strategy']",False,Positive,2011,1.99,False,2
532,"['Action', 'RPG']",False,Positive,2011,6.99,False,2
533,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",False,Very Positive,2011,0.0,False,1
534,"['Simulation', 'Strategy']",False,Positive,2011,2.99,False,2
535,['Action'],False,Very Positive,2011,19.99,False,1
536,['Adventure'],False,Positive,2011,6.99,False,2
537,"['Action', 'Indie', 'Strategy']",False,Positive,2011,2.99,False,2
538,['Action'],False,Very Positive,2011,39.99,False,1
539,"['Adventure', 'Strategy']",False,Very Positive,2011,19.99,False,1
540,"['Adventure', 'Strategy']",False,Very Positive,2011,11.99,False,1
541,"['Action', 'Indie']",False,Positive,2011,2.99,False,2
542,"['Indie', 'Casual']",False,Mostly Positive,2011,6.99,True,3
543,"['Indie', 'Racing']",False,Very Positive,2011,9.99,False,1
544,"['Action', 'RPG']",False,Positive,2011,1.99,False,2
545,['Strategy'],False,Positive,2011,1.59,False,2
546,"['Action', 'RPG']",False,Mostly Negative,2011,5.99,False,4
547,['Strategy'],False,Mixed,2010,3.99,False,0
548,['Strategy'],False,Mostly Positive,2011,19.99,False,3
549,['Simulation'],False,Mostly Positive,2011,12.99,False,3
550,"['Action', 'Free to Play', 'Massively Multiplayer']",False,Mixed,2011,0.0,False,0
551,"['Adventure', 'Indie']",False,Very Positive,2012,4.99,False,1
552,['Racing'],False,Overwhelmingly Negative,2011,9.99,False,8
553,['Action'],False,Mixed,2011,3.99,False,0
554,"['Simulation', 'Strategy']",False,Positive,2011,2.99,False,2
555,['Action'],False,Very Positive,2011,9.99,False,1
556,['Action'],False,Positive,2011,0.99,False,2
557,['Action'],False,Mostly Positive,2011,0.99,False,3
558,"['Action', 'Simulation']",False,Very Positive,2011,9.99,False,1
559,"['Action', 'Adventure', 'Indie']",False,Overwhelmingly Positive,2013,19.99,False,5
560,"['Action', 'Indie']",False,Very Positive,2011,5.99,False,1
561,"['Action', 'Adventure', 'RPG']",False,Very Positive,2011,9.99,False,1
562,"['Action', 'RPG', 'Indie']",False,Mixed,2011,1.99,False,0
563,['Action'],False,Mixed,2011,2.99,False,0
564,['Action'],False,Positive,2011,2.99,False,2
565,['Action'],False,Mixed,2011,9.99,False,0
566,"['Indie', 'Strategy']",False,Mixed,2012,7.99,False,0
567,['Simulation'],False,Positive,2012,12.99,False,2
568,"['RPG', 'Strategy']",False,Mixed,2012,9.99,False,0
569,"['Action', 'Indie']",False,Very Positive,2005,9.99,False,1
570,"['Action', 'Indie', 'RPG']",False,Very Positive,2012,19.99,False,1
571,"['Free to Play', 'Massively Multiplayer', 'RPG']",False,Mostly Positive,2010,0.0,False,3
572,"['Action', 'RPG', 'Indie']",False,Positive,2012,2.99,False,2
573,"['Action', 'RPG', 'Indie']",False,Mostly Positive,2012,1.99,False,3
574,"['RPG', 'Simulation', 'Strategy']",False,Mixed,2012,19.99,False,0
575,"['Action', 'Indie']",False,Very Positive,2012,9.99,False,1
576,['Strategy'],False,Positive,2012,9.99,False,2
577,"['Action', 'Casual', 'Indie']",False,Very Positive,2012,9.99,True,1
578,"['Casual', 'Indie', 'Racing']",False,Very Positive,2012,4.99,True,1
579,"['Action', 'Casual', 'Indie']",False,Very Positive,2012,9.99,True,1
580,"['RPG', 'Simulation', 'Strategy']",False,Very Positive,2012,39.99,False,1
581,['Strategy'],False,Mostly Positive,2012,1.99,False,3
582,['Strategy'],False,Positive,2012,1.99,False,2
583,"['Action', 'Adventure']",False,Very Positive,2012,9.99,False,1
584,['Simulation'],False,Mostly Negative,2010,19.99,False,4
585,['Action'],False,Mostly Negative,2011,11.99,False,4
586,"['RPG', 'Simulation']",False,Mostly Negative,2012,13.99,False,4
587,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",False,Very Positive,2012,0.0,False,1
588,['Action'],False,Very Positive,2012,6.99,False,1
589,"['Adventure', 'Casual']",False,Mostly Positive,2012,9.99,True,3
590,"['Adventure', 'Indie']",False,Mostly Positive,2012,4.99,False,3
591,"['Action', 'Adventure']",False,Mixed,2012,9.99,False,0
592,"['Action', 'Adventure']",False,Very Positive,2012,19.99,False,1
593,['Action'],False,Mixed,2012,9.99,False,0
594,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",False,Positive,2012,5.99,False,2
595,['Simulation'],False,Mixed,2012,12.99,False,0
596,"['Action', 'Indie', 'Strategy']",False,Very Positive,2012,19.99,False,1
597,"['Casual', 'Indie', 'Strategy']",False,Very Positive,2012,4.99,True,1
598,"['Action', 'Indie', 'Casual']",False,Very Positive,2012,9.99,True,1
599,"['Action', 'Adventure']",False,Very Positive,2012,9.99,False,1
600,['Simulation'],False,Mixed,2012,19.99,False,0
601,"['Adventure', 'Indie']",False,Very Positive,2012,9.99,False,1
602,"['Casual', 'Indie']",False,Very Positive,2012,4.99,True,1
603,['Simulation'],False,Mostly Negative,2012,19.99,False,4
604,['Simulation'],False,Positive,2012,8.99,False,2
605,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2012,2.99,False,3
606,['Strategy'],False,Mostly Negative,2012,9.99,False,4
607,['Simulation'],False,Mostly Negative,2012,9.99,False,4
608,"['Casual', 'Indie', 'Strategy']",False,Mixed,2012,4.99,True,0
609,"['Indie', 'Strategy']",False,Mostly Positive,2012,3.99,False,3
610,"['Adventure', 'Casual']",False,Mixed,2012,9.99,True,0
611,"['Action', 'Adventure', 'RPG']",False,Very Positive,2012,14.99,False,1
612,"['Adventure', 'Indie', 'Strategy']",False,Very Positive,2012,1.99,False,1
613,['Action'],False,Mixed,2012,6.99,False,0
614,"['Action', 'Indie']",False,Mixed,2012,4.99,False,0
615,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2012,9.99,False,3
616,"['Action', 'RPG']",False,Positive,2012,9.99,False,2
617,['Strategy'],False,Very Positive,2012,29.99,False,1
618,['Adventure'],False,Very Positive,2012,9.99,False,1
619,"['Action', 'Indie']",False,Mixed,2012,4.99,False,0
620,"['Adventure', 'Casual']",False,Positive,2012,9.99,True,2
621,"['Adventure', 'Casual']",False,Positive,2012,9.99,True,2
622,"['Simulation', 'Strategy']",False,Very Positive,2012,6.99,False,1
623,"['Casual', 'Indie']",False,Mostly Negative,2012,9.99,True,4
624,['Simulation'],False,Positive,2012,8.99,False,2
625,"['Strategy', 'RPG', 'Indie']",False,Mixed,2012,3.99,False,0
626,['Racing'],False,Mixed,2012,9.99,False,0
627,"['Indie', 'Strategy']",False,Very Positive,2012,14.99,False,1
628,"['Action', 'RPG', 'Strategy']",False,Mostly Negative,2012,9.99,False,4
629,['Simulation'],False,Positive,2012,12.99,False,2
630,"['Casual', 'Indie', 'RPG']",False,Mixed,2012,6.99,True,0
631,"['Indie', 'Simulation', 'Strategy', 'Early Access']",True,Very Positive,2014,19.99,False,1
632,['Action'],False,Mixed,2012,6.99,False,0
633,['RPG'],False,Mostly Positive,2012,9.99,False,3
634,"['Action', 'Adventure']",False,Positive,2012,4.99,False,2
635,['Action'],False,Very Positive,2012,14.99,False,1
636,['Indie'],False,Very Positive,2012,9.99,False,1
637,"['Action', 'Casual', 'Simulation', 'Strategy']",False,Very Positive,2012,9.99,True,1
638,['Action'],False,Mixed,2012,2.99,False,0
639,['Adventure'],False,Positive,2012,19.99,False,2
640,"['Casual', 'Indie']",False,Mostly Positive,2012,3.99,True,3
641,['Simulation'],False,Mostly Positive,2012,12.99,False,3
642,['Action'],False,Mixed,2012,29.99,False,0
643,"['Action', 'Indie', 'RPG']",False,Mostly Positive,2012,9.99,False,3
644,"['Indie', 'Simulation', 'Strategy']",False,Mixed,2012,9.99,False,0
645,"['Casual', 'Indie', 'Strategy']",False,Very Positive,2012,9.99,True,1
646,['Simulation'],False,Mixed,2012,19.99,False,0
647,['Simulation'],False,Positive,2012,3.99,False,2
648,"['Action', 'Adventure', 'RPG']",False,Overwhelmingly Positive,2012,19.99,False,5
649,['Action'],False,Very Positive,2012,14.99,False,1
650,['Action'],False,Very Positive,2012,19.99,False,1
651,['Action'],False,Mixed,2012,1.99,False,0
652,"['Action', 'Indie']",False,Positive,2012,0.99,False,2
653,"['Indie', 'Casual']",False,Very Positive,2012,9.99,True,1
654,['Indie'],False,Overwhelmingly Positive,2012,9.99,False,5
655,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",False,Mixed,2012,14.99,False,0
656,"['Action', 'Adventure']",False,Very Positive,2012,19.99,False,1
657,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",False,Mostly Positive,2012,0.0,False,3
658,['Action'],False,Positive,2012,14.99,False,2
659,"['Indie', 'RPG']",False,Very Positive,2012,4.99,False,1
660,"['Adventure', 'Indie']",False,Very Positive,2012,19.99,False,1
661,['Action'],False,Mixed,2012,19.99,False,0
662,['Strategy'],False,Mostly Positive,2012,9.99,False,3
663,"['Casual', 'Strategy']",False,Very Positive,2012,8.99,True,1
664,"['Action', 'Free to Play']",False,Mostly Positive,2012,0.0,False,3
665,['Action'],False,Very Positive,2012,4.99,False,1
667,['Strategy'],False,Mixed,2012,1.99,False,0
668,"['Action', 'Indie', 'Casual']",False,Mixed,2012,6.99,True,0
669,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",False,Mixed,2012,39.99,False,0
670,"['RPG', 'Strategy']",False,Mixed,2012,9.99,False,0
671,['Action'],False,Mixed,2012,14.99,False,0
672,['Adventure'],False,Very Positive,2012,19.99,False,1
673,"['Action', 'Indie', 'Strategy']",False,Mostly Positive,2012,9.99,False,3
674,['Action'],False,Very Positive,2012,5.99,False,1
675,['Action'],False,Very Positive,2012,5.99,False,1
676,"['Action', 'Racing']",False,Mostly Positive,2012,9.99,False,3
677,['Simulation'],False,Mixed,2012,12.99,False,0
678,['Simulation'],False,Mostly Positive,2012,8.99,False,3
679,['Action'],False,Positive,2012,4.99,False,2
680,"['Indie', 'Strategy']",False,Mostly Positive,2012,4.99,False,3
681,['Simulation'],False,Positive,2012,8.99,False,2
682,"['Action', 'Strategy']",False,Very Positive,2012,14.99,False,1
683,"['Action', 'Indie', 'Simulation', 'Strategy']",False,Mostly Positive,2012,7.99,False,3
684,['Action'],False,Very Positive,2012,14.99,False,1
685,['RPG'],False,Very Positive,2005,9.99,False,1
686,"['Action', 'Indie', 'RPG']",False,Very Positive,2010,9.99,False,1
687,"['Indie', 'Casual']",False,Mixed,2012,1.99,True,0
688,['Indie'],False,Very Positive,2012,9.99,False,1
689,['Indie'],False,Very Positive,2012,4.99,False,1
690,"['Action', 'Adventure']",False,Overwhelmingly Positive,2012,19.99,False,5
691,"['Adventure', 'Indie', 'RPG']",False,Overwhelmingly Positive,2011,9.99,False,5
692,"['Action', 'Indie']",False,Very Positive,2012,9.99,False,1
693,"['Action', 'Indie', 'Casual']",False,Very Positive,2012,6.99,True,1
694,"['Action', 'Simulation']",False,Mostly Positive,2012,8.99,False,3
695,['Action'],False,Very Positive,2012,7.99,False,1
696,"['RPG', 'Strategy']",False,Mixed,2012,9.99,False,0
697,['Adventure'],False,Very Positive,2012,19.99,False,1
698,['Action'],False,Very Positive,2012,7.99,False,1
699,"['Action', 'Strategy']",False,Mixed,2012,32.99,False,0
701,"['Action', 'Indie', 'Strategy']",False,Very Positive,2012,19.99,False,1
702,"['Action', 'Indie']",False,Mixed,2012,9.99,False,0
703,"['Action', 'RPG']",False,Very Positive,2012,9.99,False,1
704,"['Adventure', 'Indie']",False,Very Positive,2012,4.99,False,1
705,['Action'],False,Very Positive,2012,19.99,False,1
706,"['Action', 'RPG']",False,Very Positive,2012,9.99,False,1
707,['Strategy'],False,Mixed,2012,0.99,False,0
708,"['Casual', 'Simulation']",False,Very Positive,2012,29.99,True,1
709,"['Adventure', 'Indie']",False,Very Positive,2012,19.99,False,1
710,"['Indie', 'Strategy']",False,Very Positive,2012,19.99,False,1
711,"['Action', 'Indie']",False,Mostly Positive,2012,7.99,False,3
712,"['Action', 'Indie']",False,Very Positive,2012,14.99,False,1
713,"['Simulation', 'Strategy']",False,Positive,2012,2.99,False,2
714,"['Strategy', 'Casual']",False,Mixed,2012,9.99,True,0
715,['Strategy'],False,Mostly Positive,2012,4.99,False,3
716,"['Action', 'Indie']",False,Overwhelmingly Positive,2012,9.99,False,5
717,"['Action', 'Adventure']",False,Mixed,2012,3.99,False,0
718,"['Action', 'Adventure', 'Indie', 'Simulation']",False,Very Positive,2012,4.99,False,1
719,['Action'],False,Very Positive,2006,14.95,False,1
721,['RPG'],False,Very Positive,2012,19.99,False,1
723,['Racing'],False,Mostly Positive,2012,14.99,False,3
724,"['Adventure', 'Indie']",False,Very Positive,2012,19.99,False,1
725,"['Indie', 'Strategy']",False,Very Negative,2012,14.99,False,7
726,"['Action', 'Free to Play', 'Massively Multiplayer']",False,Positive,2012,29.99,False,2
727,"['Action', 'Indie']",False,Very Positive,2012,9.99,False,1
728,"['Action', 'Adventure', 'Indie']",False,Very Positive,2012,9.99,False,1
729,"['Action', 'Indie', 'Simulation']",False,Mostly Positive,2012,7.99,False,3
730,['Adventure'],False,Mixed,2012,12.99,False,0
733,['Action'],False,Positive,2012,0.99,False,2
734,['Action'],False,Positive,2012,0.99,False,2
735,['Action'],False,Positive,2012,0.99,False,2
736,['Action'],False,Positive,2012,0.99,False,2
737,['Action'],False,Mostly Positive,2012,0.99,False,3
738,['Action'],False,Positive,2012,0.99,False,2
739,['Simulation'],False,Very Positive,2012,19.99,False,1
740,['Simulation'],False,Mixed,2012,19.99,False,0
741,['Simulation'],False,Very Positive,2012,19.99,False,1
742,['Simulation'],False,Mixed,2012,6.99,False,0
743,"['Action', 'Adventure', 'Indie']",False,Mostly Positive,2012,14.99,False,3
744,['Action'],False,Mixed,2012,6.99,False,0
745,"['Action', 'Indie']",False,Very Positive,2012,9.99,False,1
746,"['Racing', 'Simulation', 'Sports']",False,Very Positive,2005,7.99,False,1
747,"['Adventure', 'Indie']",False,Very Positive,2012,19.99,False,1
748,"['Adventure', 'Indie']",False,Overwhelmingly Positive,2012,9.99,False,5
749,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']",False,Mostly Positive,2012,0.0,True,3
750,"['Strategy', 'Indie', 'Casual']",False,Very Positive,2012,9.99,True,1
752,"['Action', 'Adventure']",False,Mostly Positive,2012,6.99,False,3
754,['Simulation'],False,Positive,2012,6.99,False,2
755,"['Action', 'Simulation', 'Strategy']",False,Mixed,2012,19.99,False,0
756,"['Action', 'Adventure']",False,Mixed,2012,4.99,False,0
757,"['Adventure', 'Indie']",False,Mostly Positive,2012,9.99,False,3
758,['Adventure'],False,Very Positive,2012,7.99,False,1
759,['Simulation'],False,Positive,2011,19.99,False,2
760,['Action'],False,Very Positive,2012,4.99,False,1
761,"['Simulation', 'Strategy']",False,Positive,2012,2.99,False,2
762,['RPG'],False,Mostly Positive,2012,14.99,False,3
763,['Simulation'],False,Mixed,2012,19.99,False,0
764,"['Adventure', 'Casual']",False,Mostly Positive,2013,13.99,True,3
765,"['Action', 'Indie']",False,Mixed,2013,9.99,False,0
766,['Simulation'],False,Positive,2013,19.99,False,2
767,"['Action', 'Strategy', 'Casual']",False,Very Positive,2013,9.99,True,1
768,"['Indie', 'Strategy']",False,Positive,2013,9.99,False,2
770,"['Action', 'RPG']",False,Positive,2013,0.99,False,2
771,"['Action', 'RPG']",False,Positive,2013,0.99,False,2
772,"['Action', 'RPG']",False,Positive,2013,0.99,False,2
773,"['Action', 'RPG']",False,Positive,2013,0.99,False,2
774,"['Action', 'Indie', 'Simulation']",False,Very Positive,2013,19.99,False,1
775,['Adventure'],False,Very Positive,2013,14.99,False,1
776,"['Action', 'Simulation']",False,Mixed,2013,19.99,False,0
777,"['Action', 'Indie']",False,Very Positive,2013,9.99,False,1
778,"['Action', 'Adventure']",False,Very Positive,2013,29.99,False,1
779,"['Action', 'Indie']",False,Mostly Positive,2013,9.99,False,3
780,['Simulation'],False,Mixed,2013,9.99,False,0
781,['Action'],False,Mixed,2013,19.99,False,0
782,"['Action', 'Indie']",False,Overwhelmingly Positive,2013,6.99,False,5
783,"['Action', 'Adventure', 'Indie', 'Strategy']",False,Mixed,2013,14.99,False,0
784,"['Casual', 'Indie', 'Strategy']",False,Mixed,2013,1.99,True,0
785,"['Simulation', 'Strategy']",False,Mixed,2013,19.99,False,0
786,['Adventure'],False,Mixed,2013,9.99,False,0
787,['Simulation'],False,Mostly Positive,2013,19.99,False,3
788,['Action'],False,Mixed,2013,8.99,False,0
789,['Action'],False,Very Positive,2013,1.99,False,1
790,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",False,Mostly Positive,2013,9.99,True,3
791,"['Adventure', 'Indie', 'Simulation']",False,Mostly Positive,2013,9.99,False,3
792,"['Action', 'Adventure', 'Indie']",False,Mixed,2013,9.99,False,0
793,"['Action', 'Indie']",False,Very Positive,2013,9.99,False,1
794,['Simulation'],False,Positive,2013,39.99,False,2
795,"['Action', 'Racing']",False,Mostly Positive,2013,19.99,False,3
797,"['Action', 'Adventure']",False,Mostly Positive,2013,29.99,False,3
798,"['Action', 'Adventure']",False,Positive,2013,3.99,False,2
799,"['Indie', 'Casual']",False,Positive,2013,4.99,True,2
